Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
LEADIN,345,13.77038414,100.5515409,8.75035436,345,1.735,-0.001407623,Start,13.77038086,100.5515309,FALSE,345.jpg
0101100F01,346,13.77034553,100.5515186,8.271534343,346,0.004,0.00358963,km 0+000,13.77034274,100.5515101,FALSE,346.jpg
0101100F01,347,13.77030692,100.5514963,7.792714326,347,0.009,0.008613586,km 0+000,13.77030463,100.5514894,FALSE,347.jpg
0101100F01,348,13.77026832,100.551474,7.313894309,348,0.014,0.01362228,km 0+000,13.77026651,100.5514687,FALSE,348.jpg
0101100F01,349,13.77022971,100.5514517,6.835074293,349,0.019,0.01865768,km 0+000,13.7702284,100.551448,FALSE,349.jpg
0101100F01,350,13.77019249,100.5514341,4.695055612,350,0.024,0.02364349,km 0+000,13.770192,100.551434,FALSE,350.jpg
0101100F01,351,13.77015216,100.5514059,6.272669363,351,0.029,0.02865601,km 0+000,13.770152,100.551406,FALSE,351.jpg
0101100F01,352,13.77011188,100.5513777,7.848048534,352,0.034,0.03366852,km 0+000,13.770112,100.551378,FALSE,352.jpg
0101100F01,353,13.7700748,100.5513608,5.480014985,353,0.039,0.0386734,km 0+000,13.770075,100.551361,FALSE,353.jpg
0101100F01,354,13.77003814,100.5513451,2.697282717,354,0.044,0.04369354,km 0+000,13.770038,100.551345,FALSE,354.jpg
0101100F01,355,13.77000145,100.5513291,0.037151424,355,0.049,0.04871368,km 0+000,13.770001,100.551329,FALSE,355.jpg
0101100F01,356,13.76996156,100.5513062,0.220969515,356,0.054,0.0537262,km 0+000,13.769962,100.551306,FALSE,356.jpg
0101100F01,357,13.76992174,100.5512834,0.404522739,357,0.059,0.05873489,km 0+000,13.769922,100.551283,FALSE,357.jpg
0101100F01,358,13.7698819,100.5512606,0.557347347,358,0.064,0.06375504,km 0+000,13.769882,100.551261,FALSE,358.jpg
0101100F01,359,13.76984201,100.5512384,0.540005005,359,0.069,0.06875992,km 0+000,13.769842,100.551238,FALSE,359.jpg
0101100F01,360,13.76980218,100.5512162,0.522687688,360,0.074,0.0737648,km 0+000,13.769802,100.551216,FALSE,360.jpg
0101100F01,361,13.76976251,100.5511941,0.50724,361,0.079,0.07876968,km 0+000,13.769763,100.551194,FALSE,361.jpg
0101100F01,362,13.76972301,100.5511719,0.496845,362,0.084,0.0837822,km 0+000,13.769723,100.551172,FALSE,362.jpg
